run_no,best_fitness,genotype_hash,genotype,timestamp
3,3333.1445,1590a09d935514fedb29e46fd56ee669944158e16d0cf9d2f10b4fece68c8af0,"[-95.936745   -2.7188861 -29.009651  -73.49848    20.394794   53.218597
  72.413124   64.50587    -6.290855   68.68589   -13.125364  -58.547783
  50.263393  -23.222738   34.138683   -2.9937704  90.119995  -40.430977
  63.245922  -84.214714 ]",0
3,3188.777,641d8a80be373e84dac1f4dd89c6e91b246803ea5e3469689483fb787573f10b,"[-92.45924    72.29609   -29.009651  -15.840295   10.323382   47.378708
  70.06428    64.50587   -41.350536   64.62808   -13.10045   -95.57483
  50.263393  -99.52533    34.138683    4.1372075  88.54864   -74.35519
  15.021862  -61.965942 ]",5
3,3160.5806,79196e074e1f32713dc4cb7d3ffe8693374cae5ecb872b7e19de8166115d97fb,"[-93.742386   72.29609   -27.042162  -15.840295   10.323382   47.378708
  67.73247    64.50587   -43.847076   64.62808   -13.10045   -95.57483
  50.263393  -99.52533    34.138683    3.8362331  88.54864   -74.35519
  15.021862  -61.965942 ]",10
3,3123.1792,0c2c9e0bdfc76047b22ef302e75804f8d57fe6818c222a720b40c95d532b2184,"[ -92.45924     72.29609    -29.009651   -18.222548     9.558906
   45.483288    70.06428     67.76373    -43.847076    63.58278
  -12.985574  -100.          49.648182  -100.          34.138683
    4.1372075   85.93703    -74.35519     14.908475   -61.965942 ]",15
3,3092.375,bbc45395d6cfef92820f545236afafd76f0684059ea888df00db56cd5d818dbf,"[ -92.45924     72.134575   -27.042162   -18.222548     9.558906
   43.51923     70.06428     67.76373    -43.847076    62.053032
  -12.985574   -99.06419     49.648182  -100.          34.184216
    4.1372075   84.50879    -74.35519     14.908475   -61.965942 ]",20
3,3084.5215,b88ef7e17a9586554e98b365091d27cecceee18887fe4ccf8025bafdbf8f1dc1,"[ -92.45924     72.134575   -27.042162   -18.222548     9.558906
   41.720184    70.06428     67.76373    -44.73993     62.053032
  -12.985574   -99.06419     49.648182  -100.          34.26879
    4.1372075   81.95732    -74.35519     14.908475   -61.965942 ]",25
3,3079.822,1c666eea1df200b4e981232b5955a5dc712bbdd8cedae6f5f3bde5f4602fb6fc,"[ -92.45924     71.44215    -27.042162   -19.178278     9.558906
   41.720184    70.06428     67.76373    -44.73993     62.053032
  -12.985574   -99.06419     49.648182  -100.          34.26879
    4.1372075   82.92575    -74.35519     14.908475   -62.61638  ]",30
3,3073.3862,93421b0756ce3837a45f8a0462723c1931f01a014b5c555f02058fe6657a7fce,"[ -92.45924     72.134575   -27.953966   -18.222548     9.558906
   41.720184    70.06428     67.76373    -44.73993     60.08163
  -10.000658   -99.357025    49.648182  -100.          36.5684
    4.1372075   81.95732    -74.35519     14.908475   -61.965942 ]",35
3,3069.9114,4eb34e47614a9a68a2702fba2b659cf7c268455a99bbf5a0b0fa157458ca29ed,"[ -92.45924    72.134575  -27.042162  -19.178278    9.558906   41.720184
   70.06428    68.30068   -44.73993    60.08163   -11.427686  -99.06419
   49.648182 -100.         36.5684      4.686289   81.95732   -74.35519
   14.908475  -61.965942]",40
3,3068.2703,a12351504f6b0812de0a1429dc7f64392f08805d1ba9ec9ea9035d81cdb10b8c,"[ -92.45924    71.44215   -27.042162  -19.178278    9.558906   41.720184
   70.06428    68.30068   -44.73993    60.08163   -11.427686  -99.06419
   49.648182 -100.         36.5684      4.686289   81.95732   -74.35519
   14.908475  -61.965942]",45
3,3066.2183,1436fdb3d43d8cb3256ebc30356e92225140179b22239b83730c115a89c115c0,"[ -92.45924    71.44215   -27.042162  -19.178278    9.558906   41.720184
   69.09667    68.30068   -44.73993    60.08163   -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.95732   -74.35519
   14.908475  -62.80212 ]",50
3,3065.5088,4c4a078009e1b2f3d9900f62aa58d0cfcbac53a4c4d9c7f6a7ef2a90482d968f,"[ -92.45924    70.87003   -27.042162  -19.178278    9.558906   41.720184
   70.06428    67.805374  -45.74201    60.08163   -11.427686  -99.06419
   49.648182 -100.         36.5684      4.686289   81.95732   -74.35519
   14.908475  -62.80212 ]",55
3,3064.5222,0d8b75b144458b91021af4e566e877c3498f0e50b307843cfb8f9dbf6ff31dd3,"[ -92.45924    70.77548   -27.042162  -18.831161    9.558906   41.720184
   69.09667    68.30068   -44.73993    59.786236  -11.288682  -99.06419
   49.648182 -100.         36.5684      4.686289   81.95732   -74.35519
   14.908475  -62.80212 ]",60
3,3063.6406,4086df4c30a027449a60bce921845f42f23d2a6547e836a60f0fb68f29e4c12e,"[ -92.45924    70.87003   -27.042162  -18.958395    9.558906   41.720184
   69.534515   68.30068   -45.74201    59.734943  -10.924093  -99.06419
   49.648182 -100.         36.530388    4.686289   81.95732   -74.35519
   14.908475  -63.570972]",65
3,3063.0532,dac5e5341039a16d9f019f42e55747c710b3219a08cd32f1a8fab2231b68972a,"[ -93.0444     70.77548   -27.042162  -18.831161    9.558906   41.720184
   69.09667    68.30068   -45.74201    59.734943  -11.288682  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.69815
   14.908475  -62.80212 ]",70
3,3062.5022,73405e5909fbb4100d21740249ea0d8c77f87f9c59248e086f6653244c35fb0a,"[ -92.65521    70.77548   -27.042162  -18.831161    9.558906   41.720184
   69.09667    68.30068   -45.410427   59.734943  -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.69815
   14.42109   -62.80212 ]",75
3,3061.774,c3883d094be629599b247be83927a210e3d5ee5d4bc3452647b24e3951897e4e,"[ -92.65521    70.77548   -27.042162  -18.645834    9.558906   41.720184
   69.09667    68.30068   -45.410427   59.734943  -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.91081
   14.42109   -62.87986 ]",80
3,3061.681,9d94c57bc762c77e1f0b4ab4f37148bfaa2920ff44721f52c8c685ab623cda49,"[ -92.65521    70.77548   -27.042162  -18.645834    9.769963   41.720184
   69.09667    67.81169   -45.410427   59.734943  -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.91081
   14.42109   -63.58047 ]",85
3,3061.6694,8da7b8ed215a94f1dd416e3a08dd3d7255dc98b57248e2a454c51afc48676c9d,"[ -92.65521    70.77548   -27.042162  -18.645834    9.769963   41.720184
   69.09667    67.81169   -45.410427   59.734943  -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.91081
   14.462011  -63.58047 ]",90
3,3061.6306,810a56313120580de0090fcdf4276d6c520a3db5a3069939f94e0ee5575c13ed,"[ -92.65521    70.77548   -27.042162  -18.645834    9.769963   41.720184
   69.09667    68.02546   -45.410427   59.734943  -10.924093  -99.06419
   49.648182 -100.         36.5684      4.686289   81.88074   -73.91081
   14.462011  -63.58047 ]",95
3,3061.4668,534abaa8f03c53cb004006bcf406d0f16166c63194e4ec4486d286819d78d784,"[ -92.65521     70.77548    -27.042162   -18.645834     9.769963
   41.720184    69.09667     68.02546    -45.410427    59.734943
  -10.924093   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.58047  ]",100
3,3061.372,140e303d525fa9395b02af79fe1bfeaec8fceb53d905af3773d4a1758d5841eb,"[ -92.65521     70.77548    -27.042162   -18.645834     9.769963
   41.720184    68.9146      68.02546    -45.410427    59.734943
  -10.924093   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.399956 ]",105
3,3061.3655,661fc1a012a8ae97366874c2e17c9884db26790cf74fa5bfd9a59c259896807f,"[ -92.65521     70.77548    -27.042162   -18.645834     9.769963
   41.720184    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.399956 ]",110
3,3061.3489,01f974b5bfeb3bf026b3baadf3548a6ec717acd630b46f0533f9fa3c3e0fa508,"[ -92.65521     70.77548    -27.042162   -18.645834     9.769963
   41.720184    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.254032 ]",115
3,3061.3438,602b1e832d1ad14ba3ebfd25062f0b6fbc48ba49fcda4aee0069a20fa18503ca,"[ -92.65521     70.77548    -27.042162   -18.645834     9.769963
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.254032 ]",120
3,3061.3,0d13c59256e11c57ca46c337fdae4b36210cc01e748afc9211b1b4ddc7f932bc,"[ -92.65521     70.77548    -27.24189    -18.645834     9.769963
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.5684
    4.8848033   81.88074    -73.91081     14.462011   -63.254032 ]",125
3,3061.2485,f8614544b507bd56e5e18840e5db42b482db2a60908397f067ce7156d1e69cfe,"[ -92.65521     70.734886   -27.24189    -18.645834     9.769963
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.594944
    4.8848033   81.88074    -73.91081     14.462011   -63.254032 ]",130
3,3061.2434,a68615d6a38c3cdf3ed47625124c08659b430e28695ab17ac4a3c156e21395cc,"[ -92.65521     70.734886   -27.24189    -18.645834     9.769963
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.594944
    4.8848033   81.88074    -73.91081     14.546103   -63.254032 ]",135
3,3061.2417,ba2b0172a1d3c210dab469b05b720ff418b7151bf03e19f689b2eb9e5fba72af,"[ -92.65521     70.734886   -27.24189    -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.594944
    4.8848033   81.88074    -73.91081     14.546103   -63.254032 ]",140
3,3061.2405,24f600417769c4f9497e5d30e7a39a031bc9de9a98896ad42fd5672a9551e317,"[ -92.65521     70.734886   -27.24189    -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.594944
    5.1265254   81.88074    -73.91081     14.546103   -63.254032 ]",145
3,3061.238,fc3a267d852a6c191d08abd77b2a242190b0d279930391078f1f60bf0f30e72f,"[ -92.65521     70.734886   -27.24189    -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.69447
    5.1265254   81.88074    -73.91081     14.546103   -63.254032 ]",155
3,3061.212,859e5e930fae6c1d492df6fed5dd63e3e8d69bf210b556f1b1eac75012c3c46e,"[ -92.69496     70.734886   -27.24189    -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.594944
    4.9347453   81.88074    -73.91081     14.546103   -63.254032 ]",160
3,3061.1096,cbb14653e7438af8e07256343f7aa658a739ef772448e286d6af6638220e4543,"[ -92.69496     70.734886   -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.69447
    4.9347453   81.88074    -73.91081     14.546103   -63.254032 ]",165
3,3061.0796,38debb322633ba306059ab6ab04269893001dbdb98a069e7316a6b539185a67d,"[ -92.69496     70.6114     -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.69447
    4.9347453   81.88074    -73.91081     14.546103   -63.254032 ]",170
3,3061.0737,d97484a20b2645136ad1a13335d60cb888bbe58c12bfe093fda53024d5c945d8,"[ -92.69496     70.6114     -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.648182  -100.          36.7009
    4.9347453   81.88074    -73.91081     14.546103   -63.254032 ]",180
3,3061.0667,c8ed428f94308f4339ee8df5c70d449b286d62112d5143e0b635da331873bbb1,"[ -92.69496     70.6114     -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.582195  -100.          36.7009
    4.9347453   81.88074    -73.91081     14.546103   -63.254032 ]",190
3,3061.0635,e143b2daf59f2e576cf7502db25c4876966a02d0412f0f2b3daad0500b7cc017,"[ -92.69496     70.6114     -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.582195  -100.          36.7009
    4.9347453   81.88074    -73.91081     14.58283    -63.254032 ]",195
3,3061.062,abd81f1c491d8134b29b3ba74ca2c366ccfc7222c98cf54497dc5247d4ec42bf,"[ -92.69496     70.6114     -27.190834   -18.645834     9.78794
   41.793068    68.9146      68.02546    -45.410427    59.734943
  -10.974227   -99.06419     49.582195  -100.          36.7009
    4.9388723   81.88074    -73.91081     14.58283    -63.254032 ]",205
4,3247.842,88edb012ad7aaf5a77156b407cca7e5e6559b6c04b225bc1c587fedc92f3287a,"[-85.7991    -25.55784   -96.9291    -43.679752  -39.380386   20.526514
  25.508656   87.30624    20.085701   98.90175   -19.356398   50.274513
 100.        -68.50433   -57.75024    -3.2293487  89.72589    48.81986
  22.027311   90.58519  ]",0
4,3160.2087,a3d553572075a26d1a6cf2feb8538dffbfe9b6e38cdae9e4b0f87e822cb8929e,"[-81.13272   -25.55784   -96.9291    -43.679752  -39.380386   20.87744
  25.508656   88.38021    30.658634  100.        -19.356398   50.274513
 100.        -68.97232   -53.698193   -3.2293487  87.00809    48.81986
  22.027311   90.58519  ]",5
4,3146.8655,0875fafe393cd5f32bed5392081cd01f7801604ad94afbf97850de8518e283e5,"[-81.13272   -25.55784   -96.9291    -43.679752  -39.380386   20.87744
  25.508656   88.38021    31.670732  100.        -19.356398   50.274513
 100.        -68.97232   -53.040344   -3.2293487  87.00809    50.02117
  22.027311   90.58519  ]",10
4,3135.5417,5554d6821ccf7542808350a95880f87d5285285b68391edc395fae4ff16e9a5a,"[-81.13272   -25.55784   -96.9291    -43.049694  -39.69749    20.87744
  25.508656   88.38021    30.658634  100.        -19.356398   50.274513
 100.        -68.97232   -53.698193   -5.1803946  87.00809    48.81986
  19.6427     90.09114  ]",15
4,3130.621,b946fbb00948c2138a96a18b3e4d446417ad0f73b7bb8d2551d7868874676501,"[-81.13272   -25.55784   -96.9291    -43.049694  -42.595337   24.466532
  25.508656   88.38021    30.658634  100.        -19.356398   50.274513
 100.        -68.97232   -53.698193   -5.1803946  87.00809    48.81986
  19.6427     90.09114  ]",20
4,3121.6694,e471b4b63823c1ab1cb2fc47672646dcdd758ceca3b4a5baace731c28a0d2118,"[-81.13272   -25.55784   -97.37112   -43.679752  -41.58656    20.87744
  25.508656   88.38021    31.670732   99.60252   -19.356398   50.274513
 100.        -68.20398   -53.040344   -5.1803946  87.00809    50.02117
  19.6427     90.58519  ]",25
4,3103.95,3273ca9372fb3c2aa45e147bb78936166bf43f4d4a35c7b5824728e56c3381f2,"[-81.13272   -25.55784   -97.37112   -43.679752  -41.58656    21.963037
  25.508656   88.38021    31.670732   98.55106   -19.356398   53.08943
 100.        -68.20398   -50.47972    -5.1803946  87.00809    50.02117
  19.6427     90.58519  ]",30
4,3096.1252,bb6f0e5bc3fdcf977855229c1c6cce05431488ac31186daed33f021d4051d87a,"[-81.13272   -24.275497  -96.9291    -43.049694  -40.981956   21.963037
  25.508656   88.38021    25.880714   98.55106   -19.356398   53.08943
 100.        -68.97232   -50.47972    -5.1803946  82.95022    49.674786
  19.059162   90.62996  ]",35
4,3084.6628,bd2aef68541762e059eb5d4246bbce9d46a0280fa1927f6f47c375aaabd5d9ca,"[-81.13272  -25.55784  -97.37112  -45.58667  -41.58656   21.963037
  24.923256  88.38021   31.670732  98.55106  -19.356398  53.08943
 100.       -68.20398  -48.792603  -7.973781  82.95022   50.02117
  19.6427    90.62996 ]",40
4,3083.9155,6debaf1f86cddcbb9c226bf2484c01bdcaf052e24a04c5240daec07206ce7b25,"[-81.13272  -25.55784  -97.37112  -45.58667  -41.58656   21.963037
  24.923256  88.38021   31.670732  98.55106  -20.106836  53.08943
 100.       -68.20398  -48.792603  -7.973781  82.95022   49.674786
  19.6427    90.62996 ]",45
4,3083.1658,74d3afea91aa71b42384a0c2ce4ecd2e199ab2a9fbdd59d9b1ea979c3232c7da,"[-81.13272  -25.55784  -97.37112  -45.58667  -41.58656   22.208538
  24.923256  88.38021   31.670732  98.55106  -20.106836  53.08943
 100.       -68.20398  -48.792603  -7.7202    83.52654   50.02117
  19.6427    90.62996 ]",50
4,3082.077,9c76e8d12c8694e97fd47b1f9a3ec71be3cae5d336b42dc88b532264ce532119,"[-81.13272  -25.55784  -97.37112  -45.58667  -41.58656   22.208538
  24.923256  88.38021   25.647755  98.55106  -20.106836  53.08943
 100.       -68.20398  -48.792603  -7.7202    83.52654   50.02117
  19.6427    90.62996 ]",55
4,3080.7273,31786d75f7214145d0ce9cc8c82928854b89a53b20fe9cb309f5924f190c6727,"[-81.13272   -25.55784   -97.37112   -45.58667   -41.58656    22.208538
  24.923256   88.38021    25.647755   98.55106   -20.106836   53.08943
 100.        -68.20398   -48.792603   -7.4860125  83.52654    50.02117
  19.846373   90.62996  ]",60
4,3078.8447,47aacbca4578d295f4bbbc2b641c87e079acb83694a4a2494b70ceff9ed5ec86,"[-81.13272  -25.55784  -97.37112  -45.58667  -41.58656   22.208538
  25.135061  88.38021   25.647755  98.55106  -20.106836  53.08943
 100.       -69.350914 -48.792603  -7.63532   83.52654   50.02117
  19.6427    90.62996 ]",65
4,3070.8884,56fac6329071e8b894ab1f3b3c21c0514d7a10ae9e8228d118dd5bb2188bd2b5,"[-81.13272   -25.55784   -97.37112   -45.58667   -41.838627   22.208538
  25.135061   88.38021    25.647755   98.55106   -20.106836   53.08943
 100.        -69.350914  -48.792603   -7.4860125  83.52654    50.02117
  19.846373   90.62996  ]",70
4,3070.124,2c4e8d9679361a3b2123f222d03d3f3dcd9744db5e20f305df91681feef20a40,"[-81.13272   -25.55784   -97.37112   -45.58667   -42.08853    22.208538
  25.135061   88.38021    25.647755   98.08888   -19.447344   53.08943
 100.        -69.350914  -48.792603   -7.0375624  83.52654    50.02117
  19.846373   90.62996  ]",75
4,3069.8594,94254775fb485345108b0bdfaeafecdf9a4f86a7d21b38aac22fa238157bf5c6,"[-81.13272   -25.55784   -97.37112   -45.58667   -42.08853    22.208538
  25.135061   88.38021    25.647755   98.08888   -19.620754   53.08943
 100.        -69.350914  -48.792603   -7.0375624  83.52654    50.02117
  19.846373   90.62996  ]",85
4,3069.7812,f02dbf35c0abf7c5acaf5b3f513a625ae065058e3f1c1cb2c90c7ff06d28e5a8,"[-81.13272   -25.55784   -97.37112   -45.74783   -42.08853    22.208538
  25.135061   88.38021    25.647755   98.08888   -19.620754   53.08943
 100.        -69.350914  -48.792603   -7.0375624  83.52654    50.02117
  19.813955   90.62996  ]",95
4,3069.7437,8d576f40a98632be45591e6471fee50be6494d8aec17c278a019a75814a5c321,"[-81.13272   -25.55784   -97.37112   -45.74783   -42.08853    22.208538
  25.135061   88.38021    25.647755   98.08888   -19.620754   53.08943
 100.        -69.350914  -48.792603   -7.0375624  83.33752    50.02117
  19.813955   90.62996  ]",100
4,3069.7356,4f17469dfcb5d2d8fb4a388113c99964d70b79071b1b344a59c5eb1f46bd2c47,"[-81.13272   -25.55784   -97.37112   -45.74783   -42.08853    22.208538
  25.135061   88.38021    25.647755   98.08888   -19.620754   53.08943
 100.        -69.350914  -48.572838   -7.0375624  83.52654    50.02117
  19.813955   90.62996  ]",105
